id,installation_type,imo,vessel_name,start_date,end_date,installation time,latitude,longitude,windfarm_name,turbine_id,turbine_latitude,turbine_longitude,,,
9322348,turbine,9530096,Hui Hai Yi Hao,6/10/2012 9:05,6/11/2012 7:09,,51.67632,1.52162,London Array,9136495,51.67598,1.51924,,,
9322350,turbine,9530096,Hui Hai Yi Hao,6/11/2012 10:00,6/13/2012 23:01,,51.68267,1.53091,London Array,9136483,51.68298,1.52822,,,
9322352,turbine,9530096,Hui Hai Yi Hao,6/14/2012 1:02,6/17/2012 20:01,,51.6185,1.563,London Array,9136673,51.61744,1.56161,,,
9322355,turbine,9530096,Hui Hai Yi Hao,6/17/2012 22:00,6/18/2012 17:02,,51.61315,1.56815,London Array,9136685,51.61375,1.56841,,,
9322358,turbine,9530096,Hui Hai Yi Hao,6/18/2012 19:00,6/19/2012 18:00,,51.62534,1.57212,London Array,9136647,51.62394,1.57101,,,
9322362,turbine,9530096,Hui Hai Yi Hao,6/29/2012 8:00,7/3/2012 11:00,,51.57601,1.55351,London Array,9136815,51.5748,1.55176,,,
9322367,turbine,9530096,Hui Hai Yi Hao,7/3/2012 15:00,7/4/2012 10:00,,51.62203,1.53323,London Array,9136655,51.62216,1.53057,,,
9322369,turbine,9530096,Hui Hai Yi Hao,7/4/2012 11:00,7/5/2012 11:00,,51.62635,1.52216,London Array,9136639,51.62608,1.52326,,,
9322371,turbine,9530096,Hui Hai Yi Hao,7/5/2012 13:00,7/6/2012 5:00,,51.602,1.50087,London Array,9136729,51.60167,1.50209,,,
9322373,turbine,9530096,Hui Hai Yi Hao,7/6/2012 7:00,7/7/2012 0:00,,51.65549,1.53825,London Array,9136549,51.65404,1.5377,,,
9322375,turbine,9530096,Hui Hai Yi Hao,7/7/2012 2:00,7/7/2012 19:00,,51.62899,1.56528,London Array,9136631,51.62784,1.56356,,,
9322396,turbine,9530096,Hui Hai Yi Hao,8/4/2012 6:00,8/5/2012 1:04,,51.65628,1.55658,London Array,9136541,51.65691,1.55449,,,
9322400,turbine,9530096,Hui Hai Yi Hao,8/5/2012 6:00,8/6/2012 6:02,,51.60887,1.5103,London Array,9136703,51.60856,1.51152,,,
9322402,turbine,9530096,Hui Hai Yi Hao,8/6/2012 7:00,8/7/2012 20:02,,51.61822,1.47523,London Array,9136675,51.61729,1.47374,,,
9322404,turbine,9530096,Hui Hai Yi Hao,8/7/2012 22:00,8/10/2012 0:00,,51.63283,1.53183,London Array,9136615,51.6328,1.53304,,,
9322408,turbine,9530096,Hui Hai Yi Hao,8/10/2012 8:01,8/11/2012 5:02,,51.66118,1.5461,London Array,9136529,51.66087,1.54761,,,
9322411,turbine,9530096,Hui Hai Yi Hao,8/11/2012 8:00,8/12/2012 13:02,,51.58668,1.55584,London Array,9136783,51.58534,1.55411,,,
9322415,turbine,9530096,Hui Hai Yi Hao,8/17/2012 17:00,8/18/2012 16:00,,51.59733,1.53532,London Array,9136743,51.59703,1.53264,,,
9322417,turbine,9530096,Hui Hai Yi Hao,8/18/2012 18:00,8/19/2012 23:00,,51.67383,1.54517,London Array,9136497,51.6746,1.54286,,,
9322419,turbine,9530096,Hui Hai Yi Hao,8/20/2012 0:00,8/20/2012 18:00,,51.65053,1.54377,London Array,9136561,51.65042,1.54508,,,
9322426,turbine,9530096,Hui Hai Yi Hao,8/21/2012 1:00,8/23/2012 18:00,,51.64316,1.53786,London Array,9136579,51.64335,1.53554,,,
9322428,turbine,9530096,Hui Hai Yi Hao,8/23/2012 20:00,8/24/2012 15:00,,51.66359,1.54238,London Array,9136519,51.66432,1.54028,,,
9322430,turbine,9530096,Hui Hai Yi Hao,8/24/2012 16:00,8/26/2012 20:00,,51.64717,1.53083,London Array,9136569,51.64717,1.52825,,,
9322436,turbine,9530096,Hui Hai Yi Hao,9/2/2012 22:00,9/3/2012 14:00,,51.58,1.54559,London Array,9136803,51.57876,1.544,,,
9322439,turbine,9530096,Hui Hai Yi Hao,9/3/2012 17:00,9/4/2012 9:00,,51.66285,1.49864,London Array,9136525,51.66256,1.5001,,,
9322443,turbine,9530096,Hui Hai Yi Hao,9/4/2012 12:00,9/5/2012 17:00,,51.63011,1.51527,London Array,9136625,51.62985,1.51643,,,
9322446,turbine,9530096,Hui Hai Yi Hao,9/5/2012 19:00,9/6/2012 13:00,,51.64079,1.52136,London Array,9136587,51.64034,1.51835,,,
9322448,turbine,9530096,Hui Hai Yi Hao,9/6/2012 14:00,9/7/2012 9:00,,51.6375,1.501,London Array,9136597,51.63752,1.5023,,,
9322450,turbine,9530096,Hui Hai Yi Hao,9/7/2012 11:00,9/8/2012 13:00,,51.62831,1.53908,London Array,9136627,51.62886,1.54007,,,
9322457,turbine,9530096,Hui Hai Yi Hao,9/19/2012 0:00,9/20/2012 0:00,,51.60505,1.54433,London Array,9136721,51.60404,1.54248,,,
9322460,turbine,9530096,Hui Hai Yi Hao,9/20/2012 2:00,9/20/2012 19:00,,51.61833,1.54017,London Array,9136669,51.61834,1.53786,,,
9322462,turbine,9530096,Hui Hai Yi Hao,9/21/2012 0:00,9/21/2012 13:00,,51.62534,1.546,London Array,9136645,51.62482,1.54712,,,
9322469,turbine,9530096,Hui Hai Yi Hao,10/7/2012 17:00,10/8/2012 17:00,,51.58917,1.5495,London Array,9136771,51.58943,1.54675,,,
9322472,turbine,9530096,Hui Hai Yi Hao,10/8/2012 20:01,10/10/2012 13:01,,51.62717,1.49865,London Array,9136635,51.62677,1.49972,,,
9322474,turbine,9530096,Hui Hai Yi Hao,10/10/2012 15:01,10/11/2012 12:02,,51.59785,1.50795,London Array,9136739,51.59772,1.50897,,,
9322476,turbine,9530096,Hui Hai Yi Hao,10/11/2012 14:00,10/13/2012 15:01,,51.63667,1.52467,London Array,9136599,51.6365,1.5255,,,
9322480,turbine,9530096,Hui Hai Yi Hao,10/14/2012 3:02,10/18/2012 5:02,,51.63967,1.54133,London Array,9136591,51.63966,1.54235,,,
9322483,turbine,9530096,Hui Hai Yi Hao,10/18/2012 7:01,10/19/2012 8:00,,51.63151,1.55567,London Array,9136619,51.63185,1.55711,,,
9322490,turbine,9530096,Hui Hai Yi Hao,10/23/2012 12:00,10/24/2012 4:00,,51.66283,1.52532,London Array,9136527,51.6619,1.52336,,,
9322492,turbine,9530096,Hui Hai Yi Hao,10/24/2012 6:00,10/25/2012 13:00,,51.65167,1.52025,London Array,9136557,51.65094,1.52128,,,
9322494,turbine,9530096,Hui Hai Yi Hao,10/25/2012 14:00,10/29/2012 3:00,,51.619,1.51267,London Array,9136665,51.6191,1.51386,,,
9322496,turbine,9530096,Hui Hai Yi Hao,10/29/2012 4:00,10/29/2012 23:00,,51.61534,1.5197,London Array,9136679,51.61546,1.52109,,,
9322498,turbine,9530096,Hui Hai Yi Hao,10/30/2012 0:00,10/30/2012 17:00,,51.6111,1.53076,London Array,9136693,51.61138,1.52845,,,
9322501,turbine,9530096,Hui Hai Yi Hao,10/30/2012 19:00,11/3/2012 18:00,,51.59317,1.53883,London Array,9136757,51.59312,1.53995,,,
9322506,turbine,9530096,Hui Hai Yi Hao,11/10/2012 21:00,11/11/2012 13:00,,51.64458,1.5105,London Array,9136577,51.64423,1.51178,,,
9322509,turbine,9530096,Hui Hai Yi Hao,11/11/2012 15:00,11/12/2012 7:00,,51.61454,1.54418,London Array,9136681,51.61438,1.54562,,,
9322512,turbine,9530096,Hui Hai Yi Hao,11/12/2012 9:00,11/13/2012 3:00,,51.60249,1.56517,London Array,9136725,51.60286,1.56615,,,
9322514,turbine,9530096,Hui Hai Yi Hao,11/13/2012 5:00,11/13/2012 20:00,,51.60495,1.49377,London Array,9136715,51.60536,1.49456,,,
9322516,turbine,9530096,Hui Hai Yi Hao,11/13/2012 21:00,11/14/2012 16:00,,51.60945,1.48667,London Array,9136701,51.6093,1.48753,,,
9322518,turbine,9530096,Hui Hai Yi Hao,11/14/2012 17:00,11/15/2012 7:00,,51.61333,1.47958,London Array,9136687,51.61341,1.48045,,,
9322524,turbine,9530096,Hui Hai Yi Hao,11/19/2012 14:00,11/23/2012 15:00,,51.58267,1.54012,London Array,9136791,51.5826,1.53774,,,
9322528,turbine,9530096,Hui Hai Yi Hao,11/23/2012 23:00,11/24/2012 10:00,,51.60733,1.5377,London Array,9136707,51.60769,1.53525,,,
9322531,turbine,9530096,Hui Hai Yi Hao,11/24/2012 12:00,11/26/2012 21:00,,51.60433,1.521,London Array,9136717,51.60473,1.51865,,,
9322533,turbine,9530096,Hui Hai Yi Hao,11/26/2012 22:00,11/29/2012 16:00,,51.61334,1.50634,London Array,9136689,51.61257,1.50433,,,
9322535,turbine,9530096,Hui Hai Yi Hao,11/29/2012 17:00,11/30/2012 10:00,,51.61567,1.49968,London Array,9136677,51.61652,1.49745,,,
9322538,turbine,9530096,Hui Hai Yi Hao,11/30/2012 12:00,12/1/2012 3:00,,51.621,1.49217,London Array,9136663,51.62017,1.49036,,,
9322542,turbine,9530096,Hui Hai Yi Hao,12/6/2012 9:00,12/8/2012 16:00,,51.6075,1.56129,London Array,9136711,51.60677,1.55885,,,
9322544,turbine,9530096,Hui Hai Yi Hao,12/8/2012 17:00,12/11/2012 16:02,,51.59712,1.55854,London Array,9136747,51.59584,1.55617,,,
9322547,turbine,9530096,Hui Hai Yi Hao,12/11/2012 18:00,12/12/2012 8:00,,51.59146,1.56333,London Array,9136761,51.59242,1.56377,,,
9322549,turbine,9530096,Hui Hai Yi Hao,12/12/2012 9:00,12/12/2012 22:00,,51.63456,1.51145,London Array,9136609,51.63374,1.50898,,,
9322552,turbine,9530096,Hui Hai Yi Hao,12/13/2012 0:02,12/13/2012 17:00,,51.62295,1.50567,London Array,9136651,51.62302,1.50669,,,
9322562,turbine,9530096,Hui Hai Yi Hao,1/12/2013 7:37,1/13/2013 1:08,,53.14051,0.50318,Lincs,9136455,53.13919,0.50254,,,
9322564,turbine,9530096,Hui Hai Yi Hao,1/13/2013 2:58,1/13/2013 18:00,,53.147,0.50333,Lincs,9136447,53.14537,0.50224,,,
9322566,turbine,9530096,Hui Hai Yi Hao,1/13/2013 19:02,1/14/2013 13:29,,53.1533,0.50363,Lincs,9136441,53.15204,0.50132,,,
9322568,turbine,9530096,Hui Hai Yi Hao,1/14/2013 16:03,1/15/2013 10:10,,53.15957,0.50353,Lincs,9136431,53.15825,0.50208,,,
9322570,turbine,9530096,Hui Hai Yi Hao,1/15/2013 12:50,1/16/2013 9:53,,53.16583,0.50367,Lincs,9136423,53.16463,0.50187,,,
9322576,turbine,9530096,Hui Hai Yi Hao,1/23/2013 21:53,1/24/2013 17:04,,53.16977,0.51766,Lincs,9136421,53.16834,0.51592,,,
9322578,turbine,9530096,Hui Hai Yi Hao,1/24/2013 18:43,1/26/2013 6:01,,53.17549,0.5177,Lincs,9136413,53.17401,0.51608,,,
9322580,turbine,9530096,Hui Hai Yi Hao,1/28/2013 5:59,2/1/2013 16:58,,53.18117,0.51767,Lincs,9136405,53.17982,0.51576,,,
9322582,turbine,9530096,Hui Hai Yi Hao,2/2/2013 19:49,2/4/2013 0:00,,53.18684,0.51763,Lincs,9136397,53.18577,0.51584,,,
9322584,turbine,9530096,Hui Hai Yi Hao,2/4/2013 3:33,2/8/2013 10:44,,53.19266,0.51767,Lincs,9136387,53.19574,0.51464,,,
9322593,turbine,9530096,Hui Hai Yi Hao,2/13/2013 5:24,2/14/2013 20:00,,53.1998,0.4772,Lincs,9136383,53.19857,0.47626,,,
9322595,turbine,9530096,Hui Hai Yi Hao,2/14/2013 22:32,2/15/2013 21:04,,53.20619,0.47501,Lincs,9136375,53.20509,0.47402,,,
9322599,turbine,9530096,Hui Hai Yi Hao,2/16/2013 19:47,2/17/2013 11:00,,53.20931,0.46033,Lincs,9136369,53.20807,0.4592,,,
9322601,turbine,9530096,Hui Hai Yi Hao,2/17/2013 14:26,2/18/2013 7:00,,53.21415,0.46033,Lincs,9136363,53.21303,0.45883,,,
9322619,foundation,9530096,Hui Hai Yi Hao,5/5/2013 5:03,5/6/2013 4:01,,57.00183,17.00753,Kårehamn,9135993,57.00143,17.00455,,,
9322655,foundation,9530096,Hui Hai Yi Hao,6/9/2013 14:00,6/11/2013 15:00,,56.99817,17.00375,Kårehamn,9135993,57.00143,17.00455,,,
9322657,foundation,9530096,Hui Hai Yi Hao,6/11/2013 16:00,6/15/2013 8:00,,56.99117,17.00565,Kårehamn,9135995,56.99442,17.00549,,,
9322676,foundation,9530096,Hui Hai Yi Hao,6/17/2013 13:00,6/19/2013 8:00,,57.00536,17.00747,Kårehamn,9136007,57.00527,17.00431,,,
9322678,foundation,9530096,Hui Hai Yi Hao,6/19/2013 10:00,6/20/2013 16:00,,56.98447,17.00992,Kårehamn,9135999,56.98237,17.01442,,,
9322684,foundation,9530096,Hui Hai Yi Hao,6/21/2013 5:00,6/21/2013 14:00,,56.99434,17.00431,Kårehamn,9135995,56.99442,17.00549,,,
9322698,foundation,9530096,Hui Hai Yi Hao,6/22/2013 21:00,6/24/2013 5:00,,56.98795,17.00741,Kårehamn,9135997,56.98826,17.0085,,,
9322700,foundation,9530096,Hui Hai Yi Hao,6/24/2013 6:00,6/25/2013 3:00,,56.99431,17.00431,Kårehamn,9135995,56.99442,17.00549,,,
9322702,foundation,9530096,Hui Hai Yi Hao,6/25/2013 5:00,6/26/2013 23:00,,57.00867,17.00271,Kårehamn,9135991,57.0091,17.0039,,,
9322704,foundation,9530096,Hui Hai Yi Hao,6/27/2013 0:01,6/28/2013 10:02,,57.00188,17.00751,Kårehamn,9135993,57.00143,17.00455,,,
9322708,turbine,9530096,Hui Hai Yi Hao,7/6/2013 9:01,7/7/2013 6:00,,56.98265,17.01694,Kårehamn,9135999,56.98237,17.01442,,,
9322712,turbine,9530096,Hui Hai Yi Hao,7/7/2013 11:00,7/8/2013 9:00,,56.97244,17.03907,Kårehamn,9136005,56.97015,17.04195,,,
9322715,turbine,9530096,Hui Hai Yi Hao,7/8/2013 11:00,7/9/2013 4:00,,56.97517,17.02642,Kårehamn,9136001,56.97784,17.02207,,,
9322717,turbine,9530096,Hui Hai Yi Hao,7/9/2013 5:00,7/10/2013 13:00,,56.97468,17.03372,Kårehamn,9136003,56.97359,17.03164,,,
9322726,turbine,9530096,Hui Hai Yi Hao,7/11/2013 18:00,7/12/2013 14:00,,56.97963,17.01707,Kårehamn,9135999,56.98237,17.01442,,,
9322728,turbine,9530096,Hui Hai Yi Hao,7/12/2013 15:01,7/15/2013 4:00,,56.97005,17.04584,Kårehamn,9136005,56.97015,17.04195,,,
9322730,turbine,9530096,Hui Hai Yi Hao,7/15/2013 6:00,7/16/2013 17:00,,56.97735,17.02149,Kårehamn,9136001,56.97784,17.02207,,,
9322754,foundation,9530096,Hui Hai Yi Hao,8/24/2013 8:02,8/24/2013 16:00,,53.64417,0.27589,Humber Gateway,9135167,53.64627,0.27405,,,
9322772,foundation,9530096,Hui Hai Yi Hao,8/26/2013 2:05,8/30/2013 4:07,,53.64224,0.27783,Humber Gateway,9135185,53.64127,0.27661,,,
9322774,foundation,9530096,Hui Hai Yi Hao,8/30/2013 5:01,9/1/2013 5:03,,53.63309,0.26504,Humber Gateway,9135209,53.63191,0.26364,,,
9322776,foundation,9530096,Hui Hai Yi Hao,9/1/2013 6:03,9/3/2013 23:01,,53.63161,0.28261,Humber Gateway,9135213,53.6305,0.28072,,,
9322778,foundation,9530096,Hui Hai Yi Hao,9/5/2013 0:00,9/5/2013 18:00,,53.61648,0.28091,Humber Gateway,9135241,53.61497,0.2796,,,
9322783,foundation,9530096,Hui Hai Yi Hao,9/9/2013 6:00,9/13/2013 6:01,,53.65216,0.282,Humber Gateway,9135151,53.65067,0.28017,,,
9322786,foundation,9530096,Hui Hai Yi Hao,9/13/2013 8:00,9/15/2013 4:00,,53.64301,0.2691,Humber Gateway,9135183,53.64186,0.26794,,,
9322788,foundation,9530096,Hui Hai Yi Hao,9/15/2013 5:00,9/19/2013 23:00,,53.64828,0.26677,Humber Gateway,9135163,53.64751,0.26533,,,
9322790,foundation,9530096,Hui Hai Yi Hao,9/20/2013 0:00,9/21/2013 18:02,,53.62765,0.27588,Humber Gateway,9135221,53.62677,0.27485,,,
9322794,foundation,9530096,Hui Hai Yi Hao,9/26/2013 6:00,9/28/2013 11:00,,53.62775,0.26739,Humber Gateway,9135223,53.62646,0.26633,,,
9322797,foundation,9530096,Hui Hai Yi Hao,9/28/2013 13:00,10/6/2013 2:00,,53.61711,0.27209,Humber Gateway,9135239,53.616,0.27065,,,
9322799,foundation,9530096,Hui Hai Yi Hao,10/6/2013 3:00,10/7/2013 12:01,,53.62243,0.26974,Humber Gateway,9135231,53.6211,0.26822,,,
9322801,foundation,9530096,Hui Hai Yi Hao,10/7/2013 13:00,10/8/2013 21:00,,53.64371,0.26029,Humber Gateway,9135177,53.64307,0.25892,,,
9322805,foundation,9530096,Hui Hai Yi Hao,10/15/2013 2:00,10/16/2013 11:00,,53.63766,0.27152,Humber Gateway,9135197,53.63617,0.2701,,,
9322807,foundation,9530096,Hui Hai Yi Hao,10/16/2013 12:00,10/19/2013 8:00,,53.62169,0.27855,Humber Gateway,9135233,53.62052,0.27703,,,
9322809,foundation,9530096,Hui Hai Yi Hao,10/19/2013 9:00,10/20/2013 18:00,,53.63235,0.27381,Humber Gateway,9135211,53.63157,0.27298,,,
9322811,foundation,9530096,Hui Hai Yi Hao,10/20/2013 20:00,10/25/2013 1:00,,53.65362,0.2644,Humber Gateway,9135147,53.65229,0.26331,,,
9322815,foundation,9530096,Hui Hai Yi Hao,11/7/2013 8:00,11/12/2013 17:01,,53.62028,0.29571,Humber Gateway,9135237,53.61895,0.29431,,,
9322817,foundation,9530096,Hui Hai Yi Hao,11/12/2013 18:00,11/14/2013 10:00,,53.61568,0.2893,Humber Gateway,9135243,53.61464,0.28817,,,
9322819,foundation,9530096,Hui Hai Yi Hao,11/14/2013 12:00,11/16/2013 19:00,,53.61567,0.28926,Humber Gateway,9135243,53.61464,0.28817,,,
9322822,foundation,9530096,Hui Hai Yi Hao,11/16/2013 21:00,11/17/2013 21:00,,53.62098,0.28727,Humber Gateway,9135235,53.61978,0.28604,,,
9322824,foundation,9530096,Hui Hai Yi Hao,11/17/2013 23:00,11/18/2013 23:00,,53.64757,0.27551,Humber Gateway,9135167,53.64627,0.27405,,,
9322828,foundation,9530096,Hui Hai Yi Hao,11/23/2013 21:00,11/26/2013 18:00,,53.6421,0.3299,Humber Gateway,9135181,53.64196,0.3272,,,
9322832,foundation,9530096,Hui Hai Yi Hao,11/27/2013 2:00,12/1/2013 16:00,,53.64209,0.3299,Humber Gateway,9135181,53.64196,0.3272,,,
9322834,foundation,9530096,Hui Hai Yi Hao,12/1/2013 18:00,12/3/2013 21:00,,53.65289,0.27315,Humber Gateway,9135149,53.65169,0.27198,,,
9322836,foundation,9530096,Hui Hai Yi Hao,12/3/2013 23:01,12/10/2013 5:00,,53.64902,0.25798,Humber Gateway,9135165,53.64748,0.25687,,,
9322838,foundation,9530096,Hui Hai Yi Hao,12/10/2013 6:00,12/12/2013 1:00,,53.65437,0.25564,Humber Gateway,9135143,53.65296,0.25447,,,
9322842,foundation,9530096,Hui Hai Yi Hao,1/4/2014 21:00,1/14/2014 15:00,,54.50565,7.70527,Amrumbank West,9125441,54.50603,7.70475,,,
9322845,foundation,9530096,Hui Hai Yi Hao,1/14/2014 17:00,1/16/2014 8:00,,54.50565,7.64239,Amrumbank West,9125423,54.50638,7.64114,,,
9322847,foundation,9530096,Hui Hai Yi Hao,1/16/2014 10:01,1/20/2014 11:01,,54.53811,7.64241,Amrumbank West,9125295,54.53877,7.64136,,,
9322852,foundation,9530096,Hui Hai Yi Hao,1/30/2014 15:00,2/3/2014 16:00,,54.50564,7.76724,Amrumbank West,9125427,54.50625,7.76681,,,
9322855,foundation,9530096,Hui Hai Yi Hao,2/3/2014 18:00,2/10/2014 16:00,,54.53842,7.78004,Amrumbank West,9125297,54.53876,7.77929,,,
9322857,foundation,9530096,Hui Hai Yi Hao,2/10/2014 18:00,2/11/2014 16:10,,54.5381,7.71766,Amrumbank West,9125303,54.53856,7.71703,,,
9322863,foundation,9530096,Hui Hai Yi Hao,2/17/2014 17:00,2/19/2014 8:01,,54.50565,7.75484,Amrumbank West,9125425,54.50637,7.75426,,,
9322865,foundation,9530096,Hui Hai Yi Hao,2/19/2014 10:00,2/20/2014 10:00,,54.50564,7.74248,Amrumbank West,9125437,54.50608,7.74205,,,
9322867,foundation,9530096,Hui Hai Yi Hao,2/20/2014 11:00,2/25/2014 13:00,,54.51107,7.74247,Amrumbank West,9125419,54.51128,7.74209,,,
9322871,foundation,9530096,Hui Hai Yi Hao,3/5/2014 10:01,3/12/2014 9:00,,54.51108,7.76728,Amrumbank West,9125409,54.51157,7.76658,,,
9322873,foundation,9530096,Hui Hai Yi Hao,3/12/2014 10:00,3/13/2014 14:00,,54.51108,7.75488,Amrumbank West,9125399,54.51203,7.7543,,,
9322875,foundation,9530096,Hui Hai Yi Hao,3/13/2014 15:00,3/18/2014 7:00,,54.51646,7.74249,Amrumbank West,9125387,54.51694,7.74133,,,
9322879,foundation,9530096,Hui Hai Yi Hao,3/23/2014 12:00,3/26/2014 10:00,,54.51645,7.7673,Amrumbank West,9125393,54.5168,7.76631,,,
9322881,foundation,9530096,Hui Hai Yi Hao,3/26/2014 11:00,3/30/2014 0:01,,54.51645,7.75487,Amrumbank West,9125377,54.51732,7.75358,,,
9322883,foundation,9530096,Hui Hai Yi Hao,3/30/2014 1:01,3/31/2014 15:00,,54.52193,7.74247,Amrumbank West,9125369,54.52232,7.74222,,,
9322890,foundation,9530096,Hui Hai Yi Hao,4/2/2014 21:00,4/5/2014 16:00,,54.5273,7.76728,Amrumbank West,9125353,54.52726,7.76593,,,
9322897,foundation,9530096,Hui Hai Yi Hao,4/9/2014 23:00,4/11/2014 17:00,,54.5273,7.76727,Amrumbank West,9125353,54.52726,7.76593,,,
9322899,foundation,9530096,Hui Hai Yi Hao,4/11/2014 18:00,4/22/2014 23:00,,54.5273,7.75488,Amrumbank West,9125335,54.5279,7.7545,,,
9322901,foundation,9530096,Hui Hai Yi Hao,4/23/2014 0:01,4/24/2014 23:00,,54.5273,7.74249,Amrumbank West,9125339,54.52776,7.74186,,,
9322905,foundation,9530096,Hui Hai Yi Hao,4/28/2014 5:01,4/29/2014 16:00,,54.52192,7.76728,Amrumbank West,9125357,54.52254,7.76653,,,
9322907,foundation,9530096,Hui Hai Yi Hao,4/29/2014 18:00,5/1/2014 5:00,,54.52191,7.75491,Amrumbank West,9125363,54.52247,7.75407,,,
9322909,foundation,9530096,Hui Hai Yi Hao,5/1/2014 6:00,5/3/2014 0:00,,54.52731,7.77973,Amrumbank West,9125349,54.52755,7.77894,,,
9322918,foundation,9530096,Hui Hai Yi Hao,5/4/2014 13:00,5/5/2014 15:01,,54.53272,7.77973,Amrumbank West,9125329,54.53277,7.77883,,,
9322920,foundation,9530096,Hui Hai Yi Hao,5/5/2014 16:00,5/5/2014 21:00,,54.529,7.77492,Amrumbank West,9125349,54.52755,7.77894,,,
9322922,foundation,9530096,Hui Hai Yi Hao,5/5/2014 22:00,5/7/2014 16:00,,54.53265,7.76724,Amrumbank West,9125325,54.53292,7.76597,,,
9322927,foundation,9530096,Hui Hai Yi Hao,5/7/2014 22:00,5/9/2014 14:01,,54.53271,7.75489,Amrumbank West,9125309,54.53351,7.75421,,,
9322933,foundation,9530096,Hui Hai Yi Hao,5/15/2014 9:00,5/16/2014 13:00,,54.53812,7.76729,Amrumbank West,9125301,54.53864,7.76634,,,
9322935,foundation,9530096,Hui Hai Yi Hao,5/16/2014 14:00,5/17/2014 15:00,,54.53812,7.75489,Amrumbank West,9125287,54.53888,7.75445,,,
9322937,foundation,9530096,Hui Hai Yi Hao,5/17/2014 16:01,5/18/2014 15:00,,54.53812,7.74249,Amrumbank West,9125293,54.5388,7.74199,,,
9322941,foundation,9530096,Hui Hai Yi Hao,5/19/2014 23:00,5/21/2014 6:01,,54.53271,7.74249,Amrumbank West,9125317,54.53317,7.74165,,,
9322945,foundation,9530096,Hui Hai Yi Hao,5/21/2014 11:00,5/23/2014 4:00,,54.53811,7.73009,Amrumbank West,9125291,54.53883,7.7294,,,
9322948,foundation,9530096,Hui Hai Yi Hao,5/23/2014 6:01,5/24/2014 6:00,,54.53812,7.70528,Amrumbank West,9125299,54.53874,7.70481,,,
9322954,foundation,9530096,Hui Hai Yi Hao,6/3/2014 20:00,6/5/2014 1:00,,53.64079,0.29545,Humber Gateway,9135189,53.63937,0.29431,,,
9322956,foundation,9530096,Hui Hai Yi Hao,6/5/2014 2:00,6/8/2014 7:00,,53.64573,0.29768,Humber Gateway,9135173,53.64436,0.3007,,,
9322958,foundation,9530096,Hui Hai Yi Hao,6/8/2014 8:00,6/9/2014 9:00,,53.64006,0.30422,Humber Gateway,9135191,53.63888,0.30309,,,
9322962,foundation,9530096,Hui Hai Yi Hao,6/13/2014 5:00,6/14/2014 7:22,,53.64391,0.31945,Humber Gateway,9135179,53.6427,0.31802,,,
9322964,foundation,9530096,Hui Hai Yi Hao,6/14/2014 8:18,6/15/2014 7:12,,53.64465,0.31062,Humber Gateway,9135175,53.64341,0.30948,,,
9322966,foundation,9530096,Hui Hai Yi Hao,6/15/2014 8:08,6/16/2014 9:04,,53.65143,0.29068,Humber Gateway,9135153,53.65037,0.28981,,,
9322968,foundation,9530096,Hui Hai Yi Hao,6/16/2014 10:06,6/18/2014 14:01,,53.6507,0.29947,Humber Gateway,9135155,53.64925,0.2988,,,
9322972,foundation,9530096,Hui Hai Yi Hao,6/21/2014 8:00,6/22/2014 6:00,,53.65069,0.29953,Humber Gateway,9135155,53.64925,0.2988,,,
9322975,foundation,9530096,Hui Hai Yi Hao,6/22/2014 8:00,6/23/2014 3:02,,53.64851,0.32586,Humber Gateway,9135161,53.6476,0.32459,,,
9322977,foundation,9530096,Hui Hai Yi Hao,6/23/2014 4:16,6/24/2014 16:01,,53.64923,0.31708,Humber Gateway,9135159,53.6482,0.31578,,,
9322979,foundation,9530096,Hui Hai Yi Hao,6/24/2014 17:08,6/25/2014 18:03,,53.64999,0.30828,Humber Gateway,9135157,53.64885,0.30755,,,
9322983,foundation,9530096,Hui Hai Yi Hao,6/28/2014 11:00,6/29/2014 17:04,,53.65529,0.30593,Humber Gateway,9135139,53.65425,0.30519,,,
9322986,foundation,9530096,Hui Hai Yi Hao,6/29/2014 19:09,6/30/2014 18:03,,53.65914,0.32116,Humber Gateway,9135125,53.65816,0.32025,,,
9322988,foundation,9530096,Hui Hai Yi Hao,6/30/2014 19:02,7/3/2014 23:11,,53.66905,0.32524,Humber Gateway,9135103,53.66805,0.32413,,,
9322990,foundation,9530096,Hui Hai Yi Hao,7/4/2014 0:04,7/5/2014 15:00,,53.65457,0.31472,Humber Gateway,9135141,53.65354,0.31373,,,
9322996,foundation,9530096,Hui Hai Yi Hao,7/8/2014 12:00,7/11/2014 16:00,,53.63474,0.30657,Humber Gateway,9135205,53.63367,0.3054,,,
9322998,foundation,9530096,Hui Hai Yi Hao,7/11/2014 17:00,7/12/2014 12:00,,53.63404,0.3153,Humber Gateway,9135207,53.6328,0.31415,,,
9323000,foundation,9530096,Hui Hai Yi Hao,7/12/2014 13:00,7/13/2014 5:00,,53.63547,0.29778,Humber Gateway,9135203,53.63402,0.29621,,,
9323002,foundation,9530096,Hui Hai Yi Hao,7/13/2014 6:00,7/13/2014 17:00,,53.62945,0.30864,Humber Gateway,9135219,53.62821,0.30717,,,
9323008,foundation,9530096,Hui Hai Yi Hao,7/16/2014 15:00,7/17/2014 10:01,,53.62857,0.31009,Humber Gateway,9135219,53.62821,0.30717,,,
